sentence1,sentence2,label
"外文名为""Volcanic rock""的岩石的外观形状是怎样的",外文的主要院系,0
"外文名为""Volcanic rock""的岩石的外观形状是怎样的",岩石的质地的性别比例,0
"外文名为""Volcanic rock""的岩石的外观形状是怎样的",岩石的又称的中文名,0
"外文名为""Volcanic rock""的岩石的外观形状是怎样的","""Volcanic rock""的外文名的外观形状",1
由孙泽洲担任总设计师的作品所用的发射用火箭是哪个,孙泽洲的国籍的海岸线,0
由孙泽洲担任总设计师的作品所用的发射用火箭是哪个,孙泽洲的总设计师的外文名,0
由孙泽洲担任总设计师的作品所用的发射用火箭是哪个,孙泽洲的国籍的货币,0
由孙泽洲担任总设计师的作品所用的发射用火箭是哪个,孙泽洲的总设计师的发射用火箭,1
本田公司的主要车型都有什么,本田_（汽车品牌）的所属,0
本田公司的主要车型都有什么,本田_（汽车品牌）的品牌的制动方式,0
本田公司的主要车型都有什么,本田_（汽车品牌）的竞争对手,0
本田公司的主要车型都有什么,"主要车型的公司名称的""本田""",1
蔡琰有什么成就,蔡文姬_（汉末三国时期才女）的主要成就,0
蔡琰有什么成就,蔡文姬_（游戏《真·三国无双》人物）的父亲的职业,0
蔡琰有什么成就,蔡文姬_（游戏《真·三国无双》人物）的父亲,0
蔡琰有什么成就,"""蔡琰""的本名的主要成就",1
由景甜主演，张艺谋导演的电影的中文名是,张艺谋的导演的外文名,0
由景甜主演，张艺谋导演的电影的中文名是,景甜的主演的中文名,0
由景甜主演，张艺谋导演的电影的中文名是,景甜的mv导演的中文名称,0
由景甜主演，张艺谋导演的电影的中文名是,景甜的张艺谋的主演的导演的中文名,1
出生于哥伦比亚，曾是一名小说家和记者的人是谁,小说家_（写小说的作家）的职业的代表作品,0
出生于哥伦比亚，曾是一名小说家和记者的人是谁,华盛顿哥伦比亚特区_（美国首都）的政府驻地的别名,0
出生于哥伦比亚，曾是一名小说家和记者的人是谁,华盛顿哥伦比亚特区_（美国首都）的所属地区的类别,0
出生于哥伦比亚，曾是一名小说家和记者的人是谁,哥伦比亚_（哥伦比亚共和国）的小说家_（写小说的作家）的记者_（词语释义）的国籍的职业的职业,1
埃菲尔铁塔的设计师是什么时候去世的,埃菲尔铁塔_（巴黎城市地标之一）的建议游玩时长,0
埃菲尔铁塔的设计师是什么时候去世的,埃菲尔铁塔_（巴黎城市地标之一）的设计者的职业,0
埃菲尔铁塔的设计师是什么时候去世的,埃菲尔铁塔_（巴黎城市地标之一）的设计者的国籍,0
埃菲尔铁塔的设计师是什么时候去世的,埃菲尔铁塔_（巴黎城市地标之一）的设计者的逝世日期,1
织田信长所处的乱世在哪一年结束,织田信长_（日本战国三杰之一，安土桃山时代的大名）的逝世地的所属国家,0
织田信长所处的乱世在哪一年结束,织田信长_（山冈庄八创作的时代小说）的背景的结束时间,0
织田信长所处的乱世在哪一年结束,织田信长_（日本战国三杰之一，安土桃山时代的大名）的所处时代的后三雄,0
织田信长所处的乱世在哪一年结束,织田信长_（日本战国三杰之一，安土桃山时代的大名）的所处时代的结束时间,1
范冰冰和陈柏霖合作过哪些作品呢,范冰冰的代表作品的语言,0
范冰冰和陈柏霖合作过哪些作品呢,范冰冰的代表作品的类型,0
范冰冰和陈柏霖合作过哪些作品呢,范冰冰的女友的代表作品,0
范冰冰和陈柏霖合作过哪些作品呢,陈柏霖_（台湾演员）的范冰冰的主演的主演,1
windows系统的开发商的CEO是哪国人,Windows操作系统的版本的开发,0
windows系统的开发商的CEO是哪国人,Windows操作系统的开发,0
windows系统的开发商的CEO是哪国人,Windows操作系统的开发的目的,0
windows系统的开发商的CEO是哪国人,Windows操作系统的发行者的首席执行官的国籍,1
熊本县的著名人物职业是什么,熊本县的别名,0
熊本县的著名人物职业是什么,熊本县的出生地点的职业,0
熊本县的著名人物职业是什么,熊本县的出生地的姓名,0
熊本县的著名人物职业是什么,熊本县的地理位置的职业,1
《天龙八部》小说的作者是哪个民族的人,小说_（文学体裁）的类型的爱好,0
《天龙八部》小说的作者是哪个民族的人,小说_（文学体裁）的嗜好的家乡,0
《天龙八部》小说的作者是哪个民族的人,小说_（文学体裁）的类目属性的总点击,0
《天龙八部》小说的作者是哪个民族的人,天龙八部_（金庸创作小说）的作者的民族,1
"亚洲哪个国家的时区是""UTC+3""",国家的的背景的特点,0
"亚洲哪个国家的时区是""UTC+3""",国家的的单位,0
"亚洲哪个国家的时区是""UTC+3""",国家的的背景,0
"亚洲哪个国家的时区是""UTC+3""","亚洲的""UTC+3""的所属洲的时区",1
吴君如老公拍过什么电影,吴君如的主演的电影等级,0
吴君如老公拍过什么电影,吴君如的名字,0
吴君如老公拍过什么电影,吴君如的司仪,0
吴君如老公拍过什么电影,吴君如的丈夫的代表作品,1
著名景点有松鹤斋的避暑山庄所属的气候类型是什么样的,松鹤斋的著名景点的庙号,0
著名景点有松鹤斋的避暑山庄所属的气候类型是什么样的,承德避暑山庄的著名景点的面积,0
著名景点有松鹤斋的避暑山庄所属的气候类型是什么样的,承德避暑山庄的著名景点的所属国家,0
著名景点有松鹤斋的避暑山庄所属的气候类型是什么样的,松鹤斋的著名景点的气候类型,1
汽车的动力的外文名是什么,动力_（动力即一切力量的来源）的类型的中文名,0
汽车的动力的外文名是什么,汽车的的软件平台的平均高度,0
汽车的动力的外文名是什么,汽车的的组成的中文名,0
汽车的动力的外文名是什么,汽车的动力的外文名,1
"别名为""内江县""的四川省某区的车牌代码是什么",四川_（中华人民共和国四川省）的位于的车牌代码,0
"别名为""内江县""的四川省某区的车牌代码是什么",四川_（中华人民共和国四川省）的地点的车牌代码,0
"别名为""内江县""的四川省某区的车牌代码是什么",东兴区的所属地区的车牌代码,0
"别名为""内江县""的四川省某区的车牌代码是什么","""内江县""的别名的车牌代码",1
通过扫描将图像信息转换为数字信号的机器是什么,机器的属性的基本特点,0
通过扫描将图像信息转换为数字信号的机器是什么,机器的类型的原理,0
通过扫描将图像信息转换为数字信号的机器是什么,数字信号的处理信号,0
通过扫描将图像信息转换为数字信号的机器是什么,"扫描的""图形或图像信息转换为数字信号""的方式的转换",1
哈佛大学出了哪些文学家,哈佛大学的出自的外文名,0
哈佛大学出了哪些文学家,哈佛大学的出处,0
哈佛大学出了哪些文学家,哈佛大学的提出,0
哈佛大学出了哪些文学家,文学家的哈佛大学的职业的毕业院校,1
《欢乐颂》作者的老师都有谁,欢乐颂_（长诗《时间开始了》第一乐章）的作者的中文名,0
《欢乐颂》作者的老师都有谁,欢乐颂_（长诗《时间开始了》第一乐章）的作者,0
《欢乐颂》作者的老师都有谁,欢乐颂_（刘慈欣的科幻小说之一）的作者的外文名,0
《欢乐颂》作者的老师都有谁,欢乐颂_（贝多芬作品）的谱曲的老师,1
"""Tsinghua University""的位置",大学_（高等教育机构）的出版社的isbn,0
"""Tsinghua University""的位置",恐怖分子_（游戏《反恐精英》中的团队组织）的危险性描述的einecs登录号,0
"""Tsinghua University""的位置",大学_（高等教育机构）的属性的地理位置,0
"""Tsinghua University""的位置","""Tsinghua University""的英文名的学校地址",1
具有哲学意味的，李安、章子怡合作的电影是哪一部,章子怡的合作艺人的中文名,0
具有哲学意味的，李安、章子怡合作的电影是哪一部,李安_（华人导演）的电影导演,0
具有哲学意味的，李安、章子怡合作的电影是哪一部,章子怡的合作艺人,0
具有哲学意味的，李安、章子怡合作的电影是哪一部,李安_（华人导演）的章子怡的哲学的类型,1
北京大学出了哪些地质学家,北京大学的地点的性质,0
北京大学出了哪些地质学家,北京大学的学校的地点,0
北京大学出了哪些地质学家,北京大学的学校的地区,0
北京大学出了哪些地质学家,地质学家的北京大学的职业的毕业院校,1
歌手梁静茹在2000-08发行的专辑是哪一张,梁静茹的歌手的所属专辑,0
歌手梁静茹在2000-08发行的专辑是哪一张,梁静茹的专辑歌手的曲目数量,0
歌手梁静茹在2000-08发行的专辑是哪一张,梁静茹的专辑歌手的唱片公司,0
歌手梁静茹在2000-08发行的专辑是哪一张,"梁静茹的""2000-08""的专辑歌手的发行时间",1
侦探们的经典台词有哪些,经典台词的经营范围的公司名称,0
侦探们的经典台词有哪些,经典台词的出版社的成立时间,0
侦探们的经典台词有哪些,侦探_（ACGN侦探们）的类型的出版时间,0
侦探们的经典台词有哪些,侦探_（ACGN侦探们）的职业的名言,1
拥有橡胶果实能力的角色最擅长什么霸气,橡胶果实的食用者的霸气种类,0
拥有橡胶果实能力的角色最擅长什么霸气,橡胶果实的克星的食用者,0
拥有橡胶果实能力的角色最擅长什么霸气,橡胶果实的恶魔果实的最擅长霸气,1
拥有橡胶果实能力的角色最擅长什么霸气,橡胶果实的克星的类别,0
复旦大学出了哪些科学家,复旦大学的科研机构,0
复旦大学出了哪些科学家,复旦大学的国家重点学科,0
复旦大学出了哪些科学家,复旦大学的学校的人物,0
复旦大学出了哪些科学家,科学家_（从事科学研究的人群）的复旦大学的职业的毕业院校,1
中华人民共和国成立的标志事件的主要人物有哪些,中华人民共和国的地区的608k,0
中华人民共和国成立的标志事件的主要人物有哪些,中华人民共和国的国籍的太阳星座,0
中华人民共和国成立的标志事件的主要人物有哪些,中华人民共和国的国家的妹夫,0
中华人民共和国成立的标志事件的主要人物有哪些,"""中华人民共和国成立的标志""的意义的主要人物",1
清华大学出了哪些科学家,清华大学建校的主要院系的国家重点学科,0
清华大学出了哪些科学家,清华大学的提出,0
清华大学出了哪些科学家,清华大学的高等学府,0
清华大学出了哪些科学家,科学家_（从事科学研究的人群）的清华大学的职业的毕业院校,1
哪些国家和加拿大有相同的政治体制,政治体制的简称,0
哪些国家和加拿大有相同的政治体制,政治体制的简称的释义,0
哪些国家和加拿大有相同的政治体制,政治体制的体制类型,0
哪些国家和加拿大有相同的政治体制,加拿大_（北美洲国家）的政治体制的政治体制,1
亚洲哪个国家实行君主立宪制,君主立宪制的代表国家的国鸟,0
亚洲哪个国家实行君主立宪制,君主立宪制的代表国家,0
亚洲哪个国家实行君主立宪制,君主立宪制的代表国家的国花,0
